,Name,Neuron,Cond,LatentVar1,LatentVar2,LatentVar3,LatentVar4
704,{ASIR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained314BUT_onStep_lev},ASIR,LTAM_appetitive_trained_ON,-0.32224011001369857,-0.06883566116664888,0.01454361084055654,0.005912581780422379
705,{AVBL}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK37BUT_onStep_lev},AVBL,STAM_appetitive_mock_ON,-1.3520067755995901,-0.5218726509313169,-1.5827943191543477,-0.17993717782185192
706,{ADLL}_{STAM_aversive_trained_ON}_{LEIFstavTrained4BUT_onStep_lev},ADLL,STAM_aversive_trained_ON,0.024872922712618567,-0.02478940906979444,-0.08657166497076309,0.03378322839339035
707,{AVER}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK33BUT_onStep_lev},AVER,STAM_appetitive_mock_ON,-1.3655631467321057,1.1436930844068318,1.8623639242155567,-0.10406134765917743
708,{AVER}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained4BUT_onStep_lev},AVER,LTAM_aversive_trained_ON,-1.1934699263617752,-0.7506645297827089,0.1058387404943956,0.1099593771324377
709,{ASIR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained213BUT_onStep_lev},ASIR,LTAM_appetitive_trained_ON,0.1427950220854504,0.07215201595676288,-0.0559633269587689,0.18123474661906508
710,{AIBR}_{STAM_aversive_mock_OFF}_{LEIFmockSTAV21BUT_offStep_lev},AIBR,STAM_aversive_mock_OFF,0.12169359098173715,0.03229157195904948,-0.2882382623094808,0.09234537277192141
711,{ASKR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained26BUT_offStep_lev},ASKR,STAM_aversive_trained_OFF,-0.7997236309170438,-0.3366162693538249,0.33896768617254674,0.041695617874629366
712,{ASIR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained6BUT_offStep_lev},ASIR,LTAM_appetitive_trained_OFF,-0.0899596593950549,0.15304419254350515,-0.5156049419828749,-0.047470558842151483
713,{AVBR}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained4BUT_offStep_lev},AVBR,LTAM_aversive_trained_OFF,0.24323250466322072,-2.2262964082255703,0.3456270140671902,-2.045261857736294
714,{ASKR}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK4BUT_onStep_lev},ASKR,LTAM_aversive_mock_ON,-0.26242878486589943,0.016925522105732085,0.15976955791624795,0.06072435675907398
715,{RIVR}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock416BUT_offStep_lev},RIVR,LTAM_appetitive_mock_OFF,-0.1211212456533084,0.1258794402423755,-0.19421889120102653,0.0379963315137362
716,{ASER}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained6BUT_offStep_lev},ASER,LTAM_appetitive_trained_OFF,0.5144354422551001,-1.556654611488069,0.36279900925414915,-0.7942773143679085
717,{AWAR}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK38BUT_onStep_lev},AWAR,STAM_appetitive_mock_ON,0.33880294307513587,-0.15274973481681653,0.03344917500887126,-0.6158505354637221
718,{AVEL}_{naive_OFF}_{LEIFnaive3BUT_offStep_lev},AVEL,naive_OFF,-1.7157840440612053,-2.6537474357305926,1.9517948419917759,-2.687418418162574
719,{AWAR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained6BUT_offStep_lev},AWAR,LTAM_appetitive_trained_OFF,0.200609553585137,-0.07479086810862905,0.014040283006954169,-0.017073850595391654
720,{RIMR}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK34BUT_onStep_lev},RIMR,STAM_appetitive_mock_ON,-2.6169029396987056,-0.37842676290761074,1.9548237389805097,-2.30210493657161
721,{ADLR}_{STAM_appetitive_mock_ON}_{LEIFstapMOCK39BUT_onStep_lev},ADLR,STAM_appetitive_mock_ON,-0.30456397491441184,0.25477551873124327,0.5966517818352812,-0.03200974133085231
722,{ASKR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained614BUT_onStep_lev},ASKR,LTAM_appetitive_trained_ON,-0.5896460237714002,-0.4067104839763927,0.5514650313469167,0.12221634512635836
723,{R6BL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained2BUT_onStep_lev},R6BL,LTAM_appetitive_trained_ON,-0.18913024420699728,0.09847822853220174,-0.6289815290095592,-0.21418841630125474
724,{ADLL}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK35BUT_onStep_lev},ADLL,STAM_appetitive_mock_ON,-1.069279792938973,-0.8803403414558815,1.8618126436384461,0.7208841960218524
725,{ADFL}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained12BUT_offStep_lev},ADFL,LTAM_aversive_trained_OFF,-0.027586171114826624,0.12381040523888306,0.1312303715153214,0.20405007790900204
726,{DEFAULT}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK42BUT_onStep_lev},DEFAULT,STAM_appetitive_mock_ON,-0.7740611639117247,-0.7665962138647759,0.7649069423555855,-0.03307644003282067
727,{SMDVL}_{STAM_aversive_mock_OFF}_{LEIFmockSTAV13BUT_offStep_lev},SMDVL,STAM_aversive_mock_OFF,-0.05013584372666213,0.11504567195176071,0.14337521041628043,0.11836969019374301
728,{AWBR}_{STAM_appetitive_mock_OFF}_{LEIFStapMOCK36BUT_offStep_lev},AWBR,STAM_appetitive_mock_OFF,1.6044921830117198,-0.7346635203297507,2.435210653181725,-2.0182114936598223
729,{ASIL}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained12BUT_offStep_lev},ASIL,STAM_appetitive_trained_OFF,0.22655982175944314,0.17390906302167067,-0.16984912995509086,0.19269326464296857
730,{AWAR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained24BUT_offStep_lev},AWAR,STAM_aversive_trained_OFF,0.3332265296120367,0.20308493419554477,-0.08702873427994495,0.25051146439279515
731,{ASIL}_{STAM_aversive_mock_ON}_{LEIFstavMock2BUT_onStep_lev},ASIL,STAM_aversive_mock_ON,0.036646851534030786,0.1027332422497095,0.28615917321499884,-0.04450163851047291
732,{RIML}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained2BUT_offStep_lev},RIML,STAM_appetitive_trained_OFF,0.04492467599159452,0.1600942477586062,0.12171819569615291,0.1109283249913204
733,{AWAL}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained13BUT_onStep_lev},AWAL,LTAM_aversive_trained_ON,1.17515697986392,-1.3822171549200992,-0.6990721974295855,-1.4161605783602613
734,{AVDL}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained517BUT_offStep_lev},AVDL,LTAM_appetitive_trained_OFF,-0.537007290016889,-1.2406823072187383,-0.540550544331059,-1.2933600842194062
735,{AVAL}_{STAM_appetitive_trained_ON}_{LEIFstapTrained22BUT_onStep_lev},AVAL,STAM_appetitive_trained_ON,-4.750360633218862,-2.2794963192156397,0.7280479141162559,-1.5106336148026343
736,{AVER}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained2BUT_offStep_lev},AVER,STAM_appetitive_trained_OFF,-0.7490126794382344,0.7569694175422786,1.5957812442329284,-0.014730302972865896
737,{ASJR}_{naive_ON}_{LEIFnaive7BUT_onStep},ASJR,naive_ON,-1.1674574788064465,0.09970820068451273,0.9511345830627221,0.4786952595327807
738,{AWBL}_{STAM_aversive_mock_OFF}_{LEIFstavMock2BUT_offStep_lev},AWBL,STAM_aversive_mock_OFF,0.2788044100094211,0.15415071311227518,0.516923226518467,-0.2744852657166206
739,{ASGL}_{STAM_aversive_trained_ON}_{LEIFstavTrained21BUT_onStep_lev},ASGL,STAM_aversive_trained_ON,0.25895952771872693,0.16229540056155228,-0.12410269551974365,0.1948140901973222
740,{RMEV}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained416BUT_offStep_lev},RMEV,LTAM_appetitive_trained_OFF,0.12108380048297632,0.07154270999408356,-0.22214332578914425,0.049166987014101736
741,{AVDL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained416But_onStep_lev},AVDL,LTAM_appetitive_trained_ON,0.021359651501658146,-0.021906224209019068,-0.02931392400517134,0.11733954802016423
742,{AVER}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK1BUT_onStep_lev},AVER,LTAM_aversive_mock_ON,-1.1060285214828214,1.0768501404236814,2.6948437074026614,-0.029311310004973022
743,{RIMR}_{STAM_appetitive_trained_ON}_{LEIFstapTrained34BUT_onStep_lev},RIMR,STAM_appetitive_trained_ON,-1.0289161910229743,-0.10441449631360605,2.467562204047851,-0.435763509681844
744,{AWCR}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained33BUT_offStep_lev},AWCR,STAM_appetitive_trained_OFF,-0.4611147452495117,-1.7381558970338848,-0.9169403460828789,-0.22883260917943696
745,{ADLR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained1BUT_offStep_lev},ADLR,LTAM_appetitive_trained_OFF,0.07476483542779803,0.053280772901747916,0.017188272699907026,0.03650370844098579
746,{ASIR}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK8BUT_offStep_lev},ASIR,LTAM_aversive_mock_OFF,-0.01619875044995045,0.10401245429864478,-0.3837908603907649,0.08029241769848933
747,{AWCL}_{STAM_aversive_mock_OFF}_{LEIFstavMock2BUT_offStep_lev},AWCL,STAM_aversive_mock_OFF,0.2134899702781884,0.17282815364192086,-0.23280621925455147,0.16539556673109138
748,{AWBR}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained7BUT_offStep_lev},AWBR,LTAM_aversive_trained_OFF,0.4670470336736868,-0.033383104472225075,0.7046640757394954,-0.22479706473664
749,{ASKR}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained7BUT_onStep_lev},ASKR,LTAM_aversive_trained_ON,-0.7074646014400461,0.5936608689247881,0.7030932710721473,-0.4200112495349995
750,{AVHR}_{STAM_aversive_mock_OFF}_{LEIFmockSTAV21BUT_offStep_lev},AVHR,STAM_aversive_mock_OFF,-0.18999352537469127,0.16442308782237391,-0.7036573463111963,-0.221570397537681
751,{ADLL}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained1BUT_offStep_lev},ADLL,LTAM_appetitive_trained_OFF,0.21660785946441533,0.14428263071310835,-0.15712655019732913,0.17601329461203083
752,{AWAL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained2BUT_onStep_lev},AWAL,LTAM_appetitive_trained_ON,0.5620400117107187,0.06407694841362246,0.005262687896668543,-0.40079322917188925
753,{ASGR}_{STAM_aversive_mock_ON}_{LEIFstavMock2BUT_onStep_lev},ASGR,STAM_aversive_mock_ON,-0.022447472897803265,-0.054279808291789446,0.18735635082824198,0.08519843448685396
754,{RIMR}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK10BUT_onStep_lev},RIMR,LTAM_aversive_mock_ON,-1.2797059946903244,-0.24864010684319873,0.8191313273239484,-0.9921403593498102
755,{AVAR}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK34BUT_onStep_lev},AVAR,STAM_appetitive_mock_ON,-3.4874876000647643,-0.6912182087905571,2.409722812712388,-3.231515717891874
756,{RIML}_{STAM_appetitive_trained_ON}_{LEIFstapTrained33BUT_onStep_lev},RIML,STAM_appetitive_trained_ON,-0.7713628835288492,-0.30517133284716497,-0.042490325889516775,0.031109296486552397
757,{ADFR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained2BUT_onStep_lev},ADFR,LTAM_appetitive_trained_ON,-0.05135902184017407,-0.028800922613084846,0.015959645996042625,0.07404568051933187
758,{AIZL}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained12BUT_offStep_lev},AIZL,LTAM_aversive_trained_OFF,0.22965290002945746,0.160477119228374,-0.14012375692711387,0.17695110090067884
759,{AVER}_{STAM_appetitive_trained_ON}_{LEIFstapTrained12BUT_onStep_lev},AVER,STAM_appetitive_trained_ON,-1.6694579610768998,2.290654362240097,1.2147670934060677,-2.556679852344705
760,{AVBL}_{naive_ON}_{LEIFnaive3BUT_onStep_lev},AVBL,naive_ON,-0.06768335101662405,0.2312527434642334,-0.2455297367651249,0.036601496895234495
761,{ASJL}_{naive_ON}_{LEIFnaive3BUT_onStep_lev},ASJL,naive_ON,-0.30496712141056054,0.6504974905286796,0.6188999761609336,-0.08883398312316719
762,{AVAR}_{STAM_aversive_mock_OFF}_{LEIFstavMock2BUT_offStep_lev},AVAR,STAM_aversive_mock_OFF,-1.0356217587326355,0.8702067875191912,3.3289460011035357,-0.3076176556971215
763,{AVER}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK4BUT_offStep_lev},AVER,LTAM_aversive_mock_OFF,-2.140563047562084,0.9392715368471517,1.8408240394195488,1.0867849161346583
764,{AVER}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained12BUT_offStep_lev},AVER,LTAM_aversive_trained_OFF,-0.5930864077399949,-2.5767855319843687,0.2392339206770102,-2.3701312782478836
765,{DEFAULT}_{STAM_aversive_mock_ON}_{LEIFmockSTAV16BUT_onStep_lev},DEFAULT,STAM_aversive_mock_ON,0.1356463175398643,0.06595236868888228,0.11239883316623914,-0.5489948099982186
766,{AVBL}_{STAM_appetitive_trained_ON}_{LEIFstapTrained35BUT_onStep_lev},AVBL,STAM_appetitive_trained_ON,-0.13691110194626321,-0.13202421654481766,-0.1743956539143213,-0.17413769539635324
767,{ADFR}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK10BUT_onStep_lev},ADFR,LTAM_aversive_mock_ON,0.22832465410406882,0.1175307533904587,-0.2291818628333679,0.22300830633251645
768,{AWCL}_{STAM_appetitive_mock_OFF}_{LEIFStapMOCK41BUT_offStep_lev},AWCL,STAM_appetitive_mock_OFF,-0.13198988400911826,0.22378768645380134,-0.40601667615814985,-0.01582832299886568
769,{AVAR}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK37BUT_onStep_lev},AVAR,STAM_appetitive_mock_ON,-0.8452518687341057,-5.214929981249672,-0.014796258794057434,-2.062250222838065
770,{AVAR}_{naive_ON}_{LEIFnaive8BUT_onStep_lev},AVAR,naive_ON,-0.9224287049084288,-2.6320538056042877,-2.0115577857260747,-0.7645836850630681
771,{AVAL}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK9BUT_onStep_lev},AVAL,LTAM_aversive_mock_ON,-1.556822585972301,-2.142956245230455,4.9471252987981025,-1.3077794801488773
772,{AWCL}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock315BUT_offStep_lev},AWCL,LTAM_appetitive_mock_OFF,-0.6144266349678537,-0.6324269191051975,-0.9869569803925965,0.002861265942041757
773,{RMER}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained112BUT_offStep_lev},RMER,LTAM_appetitive_trained_OFF,-0.670494727361292,-0.8930567914550588,-0.1645432545126459,-0.09596551173750585
774,{ASKL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained213BUT_onStep_lev},ASKL,LTAM_appetitive_trained_ON,-0.19030137559672128,-0.08803050020449593,0.278789474143348,0.11616561193048398
775,{ADFR}_{STAM_appetitive_trained_ON}_{LEIFstapTrained2BUT_onStep_lev},ADFR,STAM_appetitive_trained_ON,0.21996408367642378,0.1514926423942748,-0.15835682072412113,0.1966529022861191
776,{RIMR}_{STAM_appetitive_mock_OFF}_{LEIFstapMock1BUT_offStep_lev},RIMR,STAM_appetitive_mock_OFF,-0.581685555306343,0.19396364161856147,0.49859545400815175,0.883736025721152
777,{AVBR}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained16BUT_offStep_lev},AVBR,LTAM_aversive_trained_OFF,-0.8736528577525663,0.057811295247629416,-1.398094372179067,-0.06116933314634589
778,{AVER}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK53BUT_onStep_lev},AVER,STAM_appetitive_mock_ON,-2.488171226320617,0.1030431804962522,0.9726557387750101,-3.601324435586079
779,{no_name2}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained416But_onStep_lev},no_name2,LTAM_appetitive_trained_ON,-0.7975243727027523,0.07493174598684539,-0.9433348155124388,0.08664113772600257
780,{AVER}_{STAM_appetitive_mock_OFF}_{LEIFstapMock1BUT_offStep_lev},AVER,STAM_appetitive_mock_OFF,-0.4370207458313001,0.2581558846560712,0.3361112504273683,0.8847802817946865
781,{RIVL}_{STAM_aversive_trained_ON}_{LEIFstavTrained4BUT_onStep_lev},RIVL,STAM_aversive_trained_ON,0.2653155136189885,0.179070054233821,-0.21978488582938618,0.19345016921086217
782,{ADLR}_{STAM_appetitive_mock_OFF}_{LEIFStapMOCK41BUT_offStep_lev},ADLR,STAM_appetitive_mock_OFF,-0.01954847547786219,-0.2580079634063588,0.24338088394339535,0.055584037903669746
783,{AWCR}_{STAM_aversive_trained_ON}_{LEIFstavTrained26BUT_onStep_lev},AWCR,STAM_aversive_trained_ON,0.6662319688818211,-2.218036515550613,0.9183853648050423,0.9823054038345095
784,{ASHR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained614BUT_onStep_lev},ASHR,LTAM_appetitive_trained_ON,0.399778895825884,-0.17606648987204618,0.07876648475086116,-0.04341231346616592
785,{ASGR}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK38BUT_onStep_lev},ASGR,STAM_appetitive_mock_ON,0.15057759171157267,0.11066397090223494,0.014490926462830811,0.18216213932803804
786,{ADLR}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained5BUT_offStep_lev},ADLR,LTAM_aversive_trained_OFF,0.14291554535125672,0.18657608663120986,-0.11415176380182657,0.20993922746773228
787,{AWBR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained4BUT_offStep_lev},AWBR,STAM_aversive_trained_OFF,0.8642514491717496,-0.26497347534522714,0.3934187509504275,-0.5779309438295267
788,{ADFL}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK8BUT_offStep_lev},ADFL,LTAM_aversive_mock_OFF,0.057281144097826794,0.2151180923495249,0.018946128468006508,0.021260558694604907
789,{ASIR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained4BUT_onStep_lev},ASIR,LTAM_appetitive_trained_ON,0.2468604687806785,0.1492011157235103,-0.18039648608915532,0.19947313427383254
790,{ASHR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained2BUT_onStep_lev},ASHR,LTAM_appetitive_trained_ON,0.11467341087340306,0.055675727490781264,-0.12845709427759328,0.07575724268408085
791,{AWAL}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK53BUT_onStep_lev},AWAL,STAM_appetitive_mock_ON,0.28245887497872174,-0.579286206847294,-0.35954904113683195,-0.9807784913585091
792,{ASHL}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained11BUT_offStep_lev},ASHL,STAM_appetitive_trained_OFF,0.07646825499370265,0.21981412850703128,0.09966616301154743,-0.005129459071495301
793,{AVAR}_{STAM_aversive_mock_ON}_{LEIFstavMock2BUT_onStep_lev},AVAR,STAM_aversive_mock_ON,-2.2395119478868866,0.3467125183671692,-0.26650469030373014,-0.8867893098654468
794,{RMEL}_{STAM_appetitive_mock_OFF}_{LEIFstapMock21BUT_offStep_lev},RMEL,STAM_appetitive_mock_OFF,-0.5444837236866329,-0.7032730324785311,-0.825552282601123,-0.40646054586424135
795,{AWBL}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained11BUT_onStep},AWBL,LTAM_aversive_trained_ON,0.8376105352698824,0.23763069243720822,0.3144617396286843,-0.21246776193724135
796,{ADLR}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK34BUT_onStep_lev},ADLR,STAM_appetitive_mock_ON,0.12530062179644413,0.0918997664090839,-0.04306433110611751,0.13697228286323174
797,{ASGR}_{STAM_aversive_trained_ON}_{LEIFstavTrained24BUT_onStep_lev},ASGR,STAM_aversive_trained_ON,0.18835513549335597,-0.008247322594790685,-0.16204148546167638,0.14814880354874438
798,{ADLL}_{STAM_aversive_mock_ON}_{LEIFstavMock2BUT_onStep_lev},ADLL,STAM_aversive_mock_ON,0.16703635247777482,0.02949754941776425,-0.14745684909991552,0.11666355450243497
799,{ASGR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained4BUT_onStep_lev},ASGR,LTAM_appetitive_trained_ON,0.24078387184401567,0.11206458842674275,-0.20330871970691286,0.18131422549595147
800,{ADLL}_{STAM_aversive_mock_ON}_{LEIFmockSTAV21BUT_onStep_lev},ADLL,STAM_aversive_mock_ON,-0.11744029922667025,-0.09482967513260426,-0.05886118289328425,0.0863146872229562
801,{AWCR}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained7BUT_offStep_lev},AWCR,LTAM_aversive_trained_OFF,0.13815376231650017,-1.1023605099874583,-0.35612333295452064,-0.7711665870037941
802,{ASIL}_{STAM_appetitive_mock_ON}_{LEIFstapMock1BUT_onStep_lev},ASIL,STAM_appetitive_mock_ON,0.09546194150068335,0.19144210073821025,0.0751345849459723,0.10047088373673141
803,{RMER}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock2BUT_offStep_lev},RMER,LTAM_appetitive_mock_OFF,0.09343962104908701,0.06276328861969431,-0.14741924302303763,0.1162624874251763
804,{RMER}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained314BUT_onStep_lev},RMER,LTAM_appetitive_trained_ON,-0.1004207659665246,-0.16194091566369212,-0.4265496932600849,0.26901516938842995
805,{AVBL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained4BUT_onStep_lev},AVBL,LTAM_appetitive_trained_ON,-0.3879559957305075,-0.5286176239672101,-0.6647092154113228,0.1372702367359469
806,{ASKR}_{STAM_appetitive_mock_OFF}_{LEIFStapMOCK41BUT_offStep_lev},ASKR,STAM_appetitive_mock_OFF,0.1970468979695623,0.12718529801492276,-0.21371504210322456,0.20331838661237442
807,{ADFR}_{STAM_aversive_trained_ON}_{LEIFstavTrained3BUT_onStep_lev},ADFR,STAM_aversive_trained_ON,0.1360570621326563,-0.057376617116458056,-0.10851198563535508,-0.0647711618731995
808,{AWAR}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK10BUT_onStep_lev},AWAR,LTAM_aversive_mock_ON,0.4716358089821183,-1.8529195356010209,0.08086147821975971,-0.7942662807761584
809,{RMER}_{STAM_appetitive_trained_ON}_{LEIFstapTrained22BUT_onStep_lev},RMER,STAM_appetitive_trained_ON,0.1868708018374734,0.0741164532337575,-0.06966137633714213,0.039108583545473315
810,{ASHR}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock144But_offStep_lev},ASHR,LTAM_appetitive_mock_OFF,-0.04121495640937266,-0.034130630850508895,0.05097217191154376,-0.1693422027899035
811,{ASKR}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained7BUT_offStep_lev},ASKR,LTAM_aversive_trained_OFF,-0.2691447732430854,0.3785847357773959,0.5477949069102138,-0.11337765084534059
812,{ASKL}_{STAM_aversive_mock_OFF}_{LEIFstavMock2BUT_offStep_lev},ASKL,STAM_aversive_mock_OFF,-0.3813776479244654,-0.42180178129004153,0.4997600474706229,-0.24675403128509169
813,{no_name4}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained34BUT_offStep_lev},no_name4,STAM_appetitive_trained_OFF,0.2665483424435248,0.1460315977824335,-0.17606462804505638,0.16603461875430112
814,{AWAR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained1BUT_offStep_lev},AWAR,LTAM_appetitive_trained_OFF,0.25244778938046414,0.16544739454187232,-0.1729337978291093,0.18207127287338892
815,{ASKL}_{STAM_aversive_trained_ON}_{LEIFstavTrained24BUT_onStep_lev},ASKL,STAM_aversive_trained_ON,0.04612916179021626,0.03180359191440074,0.09250050631720783,0.22618401148492454
816,{AIZL}_{STAM_appetitive_trained_ON}_{LEIFstapTrained11BUT_onStep_lev},AIZL,STAM_appetitive_trained_ON,-0.042843001642580994,0.19817859388308995,-0.3450110407505157,0.06611029327064065
817,{ASHL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained314BUT_onStep_lev},ASHL,LTAM_appetitive_trained_ON,-0.04784831274653346,-0.009666216379572243,0.1994049140096439,0.28589092696055535
818,{AWCL}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained35BUT_offStep_lev},AWCL,STAM_appetitive_trained_OFF,1.2085803572605671,-0.366415319500334,-0.01238180418625503,-2.34663376539434
819,{ASKL}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained16BUT_onStep_lev},ASKL,LTAM_aversive_trained_ON,-1.4288783482954057,-0.6025961720089389,-0.2478572447252586,1.3545806452166258
820,{ASKL}_{naive_ON}_{LEIFnaive7BUT_onStep},ASKL,naive_ON,-0.26090028158009504,0.2750955796481799,0.10097720115537184,-0.014117544871268147
821,{AWBL}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock315BUT_offStep_lev},AWBL,LTAM_appetitive_mock_OFF,1.435802835836701,-0.2409489112623994,1.1030179525616497,-1.478697063218237
822,{DEFAULT}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained11BUT_offStep_lev},DEFAULT,STAM_appetitive_trained_OFF,0.24917051200856255,0.131938201972755,-0.15384746538148372,0.19634057577792136
823,{ASKR}_{STAM_aversive_trained_ON}_{LEIFstavTrained2BUT_onStep_lev},ASKR,STAM_aversive_trained_ON,-0.8213163871476411,-0.08791787280581402,0.6815662544738622,0.09031369126974328
824,{AWBR}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained2BUT_offStep_lev},AWBR,STAM_appetitive_trained_OFF,0.7581117258902241,0.07897116504108771,0.5790240777347329,-0.6044794195947486
825,{AVAL}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK52BUT_onStep_lev},AVAL,STAM_appetitive_mock_ON,-2.413056888409742,1.5651851094946772,2.3077238363935053,0.8990258537104215
826,{RMER}_{LTAM_appetitive_mock_ON}_{LEIFLTAPMock144But_onStep_lev},RMER,LTAM_appetitive_mock_ON,-0.36431916704682826,0.018470837689476965,0.03576656671653268,0.46563922861298523
827,{AVAR}_{LTAM_appetitive_mock_ON}_{LEIFLTAPMock315BUT_onStep_lev},AVAR,LTAM_appetitive_mock_ON,-0.0958811598581663,-0.140478154342873,0.11414009099267544,0.10232901656266354
828,{AIBL}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained2BUT_offStep_lev},AIBL,STAM_appetitive_trained_OFF,-0.9464118270762764,0.48332514905734925,1.3515613824012915,-0.0025405476921445667
829,{ASHR}_{LTAM_appetitive_mock_ON}_{LEIFLTAPMock144But_onStep_lev},ASHR,LTAM_appetitive_mock_ON,-0.5085001321960132,-0.3217326059222385,0.7546680256214453,0.29122096749484644
830,{AVBL}_{STAM_aversive_trained_OFF}_{LEIFstavTrained21BUT_offStep_lev},AVBL,STAM_aversive_trained_OFF,-0.8338998487458444,-1.4709905564870744,-0.3824725980462074,0.04616894433321466
831,{ASGL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained416But_onStep_lev},ASGL,LTAM_appetitive_trained_ON,0.06625944220559582,0.1690685819919695,-0.18588102512671803,0.17562382345698307
832,{ASJL}_{LTAM_appetitive_mock_ON}_{LEIFLTAPMock144But_onStep_lev},ASJL,LTAM_appetitive_mock_ON,-0.27057328551198395,0.18465616428190684,0.28111285902538874,0.36033842057009496
833,{ASGR}_{STAM_aversive_trained_ON}_{LEIFstavTrained4BUT_onStep_lev},ASGR,STAM_aversive_trained_ON,0.28746952647972746,0.1603540294215238,-0.18320790153920108,0.16409907225498985
834,{ASGL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained5BUT_onStep_lev},ASGL,LTAM_appetitive_trained_ON,0.20071266856143,0.06500977306801183,-0.03985639230858748,0.10653097934284265
